mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_convector__min_df,param_dim_reduce,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7946097373962402,0.014079268903445444,0.18047785758972168,0.007809732090465612,"SVC(C=10000, kernel='linear', random_state=42)",3,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9424603174603174,0.9384920634920635,0.9384920634920635,0.9206349206349206,0.9206349206349206,0.9321428571428572,0.009507260754532511,33
1.5454303741455078,0.16873479283540438,0.15753049850463868,0.005183136880116614,"SVC(C=10000, kernel='linear', random_state=42)",3,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9424603174603174,0.9484126984126984,0.9543650793650794,0.9444444444444444,0.9285714285714286,0.9436507936507936,0.008566282994017023,26
2.4627652168273926,0.4767920652811377,0.1623241901397705,0.012498012774738816,"SVC(C=10000, kernel='linear', random_state=42)",3,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9543650793650794,0.9682539682539683,0.9642857142857143,0.9384920634920635,0.9444444444444444,0.9539682539682539,0.01132170049022787,12
1.0449658393859864,0.036335029525561675,0.1913815975189209,0.011537373221829265,"SVC(C=10000, kernel='linear', random_state=42)",3,"NMF(n_components=5, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9404761904761905,0.9384920634920635,0.9464285714285714,0.9285714285714286,0.9206349206349206,0.9349206349206349,0.009170015879596306,30
4.5518687725067135,0.9486186832216104,0.19602270126342775,0.0034935690633070356,"SVC(C=10000, kernel='linear', random_state=42)",3,"NMF(n_components=30, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9583333333333334,0.9523809523809523,0.9583333333333334,0.9404761904761905,0.9384920634920635,0.9496031746031746,0.00856628299401704,16
19.16979866027832,3.5963122383928114,0.2651761531829834,0.010596591705956452,"SVC(C=10000, kernel='linear', random_state=42)",3,"NMF(n_components=80, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9523809523809523,0.9722222222222222,0.9642857142857143,0.9444444444444444,0.9563492063492064,0.9579365079365079,0.009589719026662369,4
0.7588193416595459,0.020557426857700626,0.17382612228393554,0.004726160652285995,"SVC(C=10000, kernel='linear', random_state=42)",5,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9384920634920635,0.9365079365079365,0.9404761904761905,0.9226190476190477,0.9246031746031746,0.9325396825396826,0.007423923386456206,32
1.7092219352722169,0.3176691970822724,0.14954981803894044,0.0061076732880371775,"SVC(C=10000, kernel='linear', random_state=42)",5,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9404761904761905,0.9543650793650794,0.9543650793650794,0.9444444444444444,0.9265873015873016,0.944047619047619,0.010302186496624746,23
2.468329381942749,0.33082145139216734,0.15270133018493653,0.008118194850806178,"SVC(C=10000, kernel='linear', random_state=42)",5,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9523809523809523,0.9722222222222222,0.9603174603174603,0.9365079365079365,0.9424603174603174,0.9527777777777777,0.0126984126984127,14
0.9210101127624511,0.046623896910952124,0.19492716789245607,0.00570020190413283,"SVC(C=10000, kernel='linear', random_state=42)",5,"NMF(n_components=5, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9404761904761905,0.9384920634920635,0.9404761904761905,0.9265873015873016,0.9206349206349206,0.9333333333333333,0.00819038390498028,31
3.4734108448028564,0.6780449368424676,0.20068349838256835,0.009233757532869962,"SVC(C=10000, kernel='linear', random_state=42)",5,"NMF(n_components=30, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9384920634920635,0.9543650793650794,0.9543650793650794,0.9444444444444444,0.9345238095238095,0.9452380952380952,0.008093681767607616,20
15.276626062393188,3.1576970926299643,0.23602795600891113,0.00599560856897832,"SVC(C=10000, kernel='linear', random_state=42)",5,"NMF(n_components=80, random_state=0)","{'classifier': SVC(C=10000, kernel='linear', random_state=42), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9523809523809523,0.9682539682539683,0.9603174603174603,0.9484126984126984,0.9543650793650794,0.9567460317460317,0.00691888721196934,9
0.7025017738342285,0.025319731647889906,0.20016875267028808,0.010949663657904018,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9265873015873016,0.9404761904761905,0.9345238095238095,0.9265873015873016,0.9186507936507936,0.9293650793650793,0.007487286612743341,38
1.0192379474639892,0.01479265404982491,0.1806107521057129,0.005265067084777025,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9404761904761905,0.9523809523809523,0.9523809523809523,0.9484126984126984,0.9246031746031746,0.9436507936507936,0.010468972982756248,26
1.788757085800171,0.1592604604461589,0.16712651252746583,0.01097907830753385,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9543650793650794,0.9722222222222222,0.9742063492063492,0.9424603174603174,0.9484126984126984,0.9583333333333334,0.012735560742762867,2
0.9836533546447754,0.04853113939651385,0.19217290878295898,0.01110025099134592,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"NMF(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9345238095238095,0.9365079365079365,0.9424603174603174,0.9285714285714286,0.9146825396825397,0.9313492063492064,0.009440775597912957,36
4.646457624435425,1.0126457978745833,0.21951570510864257,0.011826176587575883,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"NMF(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9543650793650794,0.9543650793650794,0.9583333333333334,0.9384920634920635,0.9345238095238095,0.948015873015873,0.009589719026662379,19
19.05282859802246,3.2081861590219454,0.269012451171875,0.01718502746273724,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",3,"NMF(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9563492063492064,0.9702380952380952,0.9583333333333334,0.9444444444444444,0.9563492063492064,0.9571428571428571,0.00819038390498028,6
0.6846681118011475,0.02328631603004716,0.20109472274780274,0.008480333762541807,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9285714285714286,0.9404761904761905,0.9345238095238095,0.9265873015873016,0.9146825396825397,0.928968253968254,0.008639500419475102,40
0.9961718082427978,0.03475377447085685,0.18084983825683593,0.015508785486934715,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9444444444444444,0.9543650793650794,0.9523809523809523,0.9464285714285714,0.9226190476190477,0.944047619047619,0.011321700490227841,23
1.482478713989258,0.06458653379679175,0.15840797424316405,0.012485071705467282,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9563492063492064,0.9722222222222222,0.9702380952380952,0.9464285714285714,0.9484126984126984,0.9587301587301587,0.010750966019161966,1
0.9616267204284668,0.04044825008522286,0.19600353240966797,0.01813148313246171,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"NMF(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9404761904761905,0.9404761904761905,0.9384920634920635,0.9265873015873016,0.9146825396825397,0.9321428571428572,0.010148184009955893,33
3.399059772491455,0.6685154190542721,0.2126152992248535,0.014047569504479879,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"NMF(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9404761904761905,0.9503968253968254,0.9563492063492064,0.9404761904761905,0.9325396825396826,0.9440476190476191,0.008361629962581541,22
14.961854076385498,3.2607895022725146,0.26859893798828127,0.007250173500034413,"LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear')",5,"NMF(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=100, penalty='l1', random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9563492063492064,0.9623015873015873,0.9603174603174603,0.9464285714285714,0.9603174603174603,0.9571428571428571,0.005695515910479119,6
0.7399710178375244,0.030631960268353194,0.1996370315551758,0.006612956218219115,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9265873015873016,0.9404761904761905,0.9345238095238095,0.9265873015873016,0.9186507936507936,0.9293650793650793,0.007487286612743341,38
1.0154122829437255,0.10386645225721435,0.18814096450805665,0.008560693997126997,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9404761904761905,0.9523809523809523,0.9523809523809523,0.9484126984126984,0.9265873015873016,0.944047619047619,0.009752544228130527,23
1.5343734741210937,0.01869720356265179,0.181984281539917,0.024906118735422568,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9543650793650794,0.9722222222222222,0.9742063492063492,0.9404761904761905,0.9484126984126984,0.9579365079365079,0.01324469783196717,4
0.9694566249847412,0.0430098105171262,0.19723658561706542,0.013985978197234522,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"NMF(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9345238095238095,0.9365079365079365,0.9424603174603174,0.9285714285714286,0.9146825396825397,0.9313492063492064,0.009440775597912957,36
4.5662024974822994,0.9164807833790057,0.20905699729919433,0.020056880961019527,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"NMF(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9543650793650794,0.9543650793650794,0.9583333333333334,0.9404761904761905,0.9325396825396826,0.9480158730158731,0.00983294578838404,18
18.95743842124939,3.2980560998657795,0.28555936813354493,0.024033740374530235,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",3,"NMF(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9543650793650794,0.9682539682539683,0.9603174603174603,0.9444444444444444,0.9523809523809523,0.955952380952381,0.00797609176279437,10
0.6924932956695556,0.018923675873543978,0.19705967903137206,0.006542765398463454,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9285714285714286,0.9404761904761905,0.9345238095238095,0.9265873015873016,0.9146825396825397,0.928968253968254,0.008639500419475102,40
0.9924233913421631,0.011678225331450484,0.15688128471374513,0.01216712820845152,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9444444444444444,0.9543650793650794,0.9523809523809523,0.9464285714285714,0.9186507936507936,0.9432539682539682,0.012834096530790675,28
1.4851602554321288,0.10423271270041004,0.16814517974853516,0.005558399365110637,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9543650793650794,0.9722222222222222,0.9702380952380952,0.9464285714285714,0.9484126984126984,0.9583333333333334,0.010867511061610446,2
0.8995832443237305,0.053207990305824064,0.19481167793273926,0.006300557368092075,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"NMF(n_components=5, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9404761904761905,0.9404761904761905,0.9384920634920635,0.9265873015873016,0.9146825396825397,0.9321428571428572,0.010148184009955893,33
3.412204217910767,0.7274231824310762,0.2092038631439209,0.024524214150215665,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"NMF(n_components=30, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9404761904761905,0.9503968253968254,0.9563492063492064,0.9424603174603174,0.9325396825396826,0.9444444444444444,0.008228746568780846,21
14.998798990249634,3.0744739143629363,0.2639641284942627,0.018600758755284993,"LogisticRegression(C=10000, random_state=42, solver='liblinear')",5,"NMF(n_components=80, random_state=0)","{'classifier': LogisticRegression(C=10000, random_state=42, solver='liblinear'), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9543650793650794,0.9662698412698413,0.9623015873015873,0.9424603174603174,0.9603174603174603,0.9571428571428571,0.008285957546754414,6
0.6914145946502686,0.025741972738545674,0.1983100414276123,0.007049018079548548,GaussianNB(),3,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9047619047619048,0.8392857142857143,0.9186507936507936,0.8571428571428571,0.9146825396825397,0.8869047619047619,0.03240875712554827,48
1.0129852771759034,0.02341812388216718,0.1858541488647461,0.012982120855530315,GaussianNB(),3,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9305555555555556,0.9464285714285714,0.9365079365079365,0.9226190476190477,0.9047619047619048,0.9281746031746032,0.01405232635684584,42
1.7005099773406982,0.11070804933242992,0.19197025299072265,0.013070001332626348,GaussianNB(),3,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9246031746031746,0.9345238095238095,0.9166666666666666,0.9067460317460317,0.9067460317460317,0.9178571428571429,0.010692217131196424,46
0.9796945095062256,0.045148481476439274,0.18158950805664062,0.009988881419888816,GaussianNB(),3,"NMF(n_components=5, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9345238095238095,0.9246031746031746,0.9285714285714286,0.8968253968253969,0.9226190476190477,0.9214285714285715,0.012956212474059129,45
4.662558269500733,1.0146725774596255,0.21663813591003417,0.018526453456129556,GaussianNB(),3,"NMF(n_components=30, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9623015873015873,0.9484126984126984,0.9603174603174603,0.9384920634920635,0.9384920634920635,0.9496031746031746,0.010240863413145998,16
19.061536073684692,3.295049605995643,0.2950310707092285,0.018509093550749593,GaussianNB(),3,"NMF(n_components=80, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 3, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9563492063492064,0.9603174603174603,0.9583333333333334,0.9365079365079365,0.9563492063492064,0.9535714285714286,0.008657708027488675,13
0.7739471435546875,0.04733548357074928,0.20451903343200684,0.01402444192867695,GaussianNB(),5,"TruncatedSVD(n_components=5, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=5, random_state=0)}",0.9067460317460317,0.8829365079365079,0.9265873015873016,0.9067460317460317,0.9007936507936508,0.9047619047619048,0.01397366417591987,47
0.9649323940277099,0.02144868639748721,0.18837738037109375,0.011696296864872365,GaussianNB(),5,"TruncatedSVD(n_components=30, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=30, random_state=0)}",0.9503968253968254,0.9444444444444444,0.9424603174603174,0.9146825396825397,0.9384920634920635,0.938095238095238,0.012320773568460335,29
1.4673802852630615,0.12664305427115774,0.19084405899047852,0.010051670309553088,GaussianNB(),5,"TruncatedSVD(n_components=80, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': TruncatedSVD(n_components=80, random_state=0)}",0.9444444444444444,0.9305555555555556,0.9226190476190477,0.9186507936507936,0.9226190476190477,0.9277777777777777,0.009187172145071597,43
0.9405023097991944,0.03755311747033926,0.18944268226623534,0.013481820553961542,GaussianNB(),5,"NMF(n_components=5, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=5, random_state=0)}",0.9384920634920635,0.9226190476190477,0.9285714285714286,0.9146825396825397,0.9226190476190477,0.9253968253968253,0.007896725691322383,44
3.4694634437561036,0.6730999353766178,0.22138710021972657,0.005359629293739076,GaussianNB(),5,"NMF(n_components=30, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=30, random_state=0)}",0.9603174603174603,0.9583333333333334,0.9563492063492064,0.9365079365079365,0.9404761904761905,0.9503968253968255,0.009880872696816473,15
15.15380368232727,3.142582114229524,0.2656440258026123,0.009846678389067215,GaussianNB(),5,"NMF(n_components=80, random_state=0)","{'classifier': GaussianNB(), 'convector__min_df': 5, 'dim_reduce': NMF(n_components=80, random_state=0)}",0.9563492063492064,0.9583333333333334,0.9583333333333334,0.9384920634920635,0.9623015873015873,0.9547619047619047,0.008361629962581552,11
